주차장코드,주차장명,주소,주소2,주차장 종류,주차장 종류명,운영구분,운영구분명,전화번호,주차현황 정보 제공여부,주차현황 정보 제공여부명,총 주자면,유무료구분,유무료구분명,야간무료개방여부,야간무료개방여부명,평일 운영 시작시각(HHMM),평일 운영 종료시각(HHMM),주말 운영 시작시각(HHMM),주말 운영 종료시각(HHMM),공휴일 운영 시작시각(HHMM),공휴일 운영 종료시각(HHMM),최종데이터 동기화 시간,"토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명",월 정기권 금액,노상 주차장 관리그룹번호,기본 주차 요금,기본 주차 시간(분 단위),추가 단위 요금,추가 단위 시간(분 단위),버스 기본 주차 요금,버스 기본 주차 시간(분 단위),버스 추가 단위 시간(분 단위),버스 추가 단위 요금,일 최대 요금,위도,경도
1277145,잠실역 공영주차장(시),송파구 신천동 27-0,서울특별시 송파구 신천동 27-0,NW,노외 주차장,1,시간제 주차장,02-2290-6402,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),357,Y,유료,N,야간 미개방,500,100,500,100,500,100,2023-09-12 17:39,N,무료,N,무료,180000,,400,5,400,5,0,0,0,0,0,37.51427683,127.1034141
1277146,장안2동 공영주차장(시),동대문구 장안동 286-9,서울특별시 동대문구 장안동 286-9,NW,노외 주차장,1,시간제 주차장,02-2290-6417,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),80,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-06 16:50,N,무료,N,무료,70000,,130,5,130,5,0,0,0,0,,37.5782752,127.070619
1277157,해방촌노외 공영주차장(시),용산구 용산동2가 1-1497,서울특별시 용산구 용산동2가 1-1497,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),24,Y,유료,N,야간 미개방,900,2200,900,2200,900,2200,2022-07-25 9:33,N,무료,N,무료,90000,,130,5,130,5,0,0,0,0,0,37.54438297,126.9843042
1277160,당산노외 공영주차장(시),영등포구 당산동3가 2-1,서울특별시 영등포구 당산동3가 2-1,NW,노외 주차장,1,시간제 주차장,032-872-7078,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),236,Y,유료,N,야간 미개방,800,2100,800,2100,800,2100,2023-10-12 17:13,N,무료,N,무료,140000,,260,5,260,5,0,0,0,0,0,37.52625065,126.8994538
1277163,명일동 공영주차장(시),강동구 명일동 47-9,서울특별시 강동구 명일동 47-9,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),11,Y,유료,N,야간 미개방,900,2000,900,1500,0,0,2021-10-07 16:37,N,무료,Y,유료,162000,,220,5,220,5,0,0,0,0,,37.55361065,127.1559121
1364466,도곡로21길 7 공영주차장(구),강남구 역삼동 795-25,서울특별시 강남구 역삼동 795-25,NW,노외 주차장,1,시간제 주차장,02-2176-0920,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),75,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2020-07-07 18:10,N,무료,N,무료,280000,,400,5,400,5,0,0,0,0,,37.49250002,127.0388068
1364468,탄천제2호 공영주차장(구),강남구 일원동 4-49,서울특별시 강남구 일원동 4-49,NW,노외 주차장,1,시간제 주차장,02-2176-0931,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),322,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2020-07-08 18:29,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.49403327,127.087416
1364472,영희초교 공영주차장(구),강남구 일원동 617-0,서울특별시 강남구 일원동 617-0,NW,노외 주차장,1,시간제 주차장,02-2176-0934,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),186,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2020-07-08 18:27,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.49192117,127.0812916
1365707,배봉공영주차장(구),동대문구 휘경동 286-66,서울특별시 동대문구 휘경동 286-66,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2247-9664~6,0,미연계중,199,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2019-06-10 9:35,N,무료,N,무료,,,1000,60,0,0,0,0,0,0,10000,37.58693739,127.0620858
1366393,하늘공원주차장(구),구로구 가리봉동 1-11,서울특별시 구로구 가리봉동 1-11,NW,노외 주차장,1,시간제 주차장,,0,미연계중,198,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-13 17:48,N,무료,N,무료,80000,,150,5,150,5,0,0,0,0,0,37.48713079,126.8808015
1366394,개봉1동마을공동주차장(구),구로구 개봉동 416-2,서울특별시 구로구 개봉동 416-2,NW,노외 주차장,1,시간제 주차장,,0,미연계중,56,Y,유료,N,야간 미개방,900,1800,0,0,0,0,2019-06-10 9:35,Y,유료,Y,유료,50000,,50,5,50,5,0,0,0,0,0,,
1366395,개봉1동 노외주차장(구),구로구 개봉동 134-8,서울특별시 구로구 개봉동 134-8,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),134,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-13 17:58,N,무료,N,무료,75000,,100,5,100,5,0,0,0,0,0,37.50001376,126.8510351
1366487,양재시민의숲(매헌)역 공영주차장(구),서초구 양재동 237-2,서울특별시 서초구 양재동 237-2,NW,노외 주차장,1,시간제 주차장,080-330-3600,0,미연계중,48,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2021-05-14 17:29,N,무료,N,무료,140000,,250,5,250,5,0,0,0,0,0,,
1366504,송정동(건물) 공영주차장(구),성동구 송정동 68-57,서울특별시 성동구 송정동 68-57,NW,노외 주차장,1,시간제 주차장,02-2204-7970,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),122,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-28 13:15,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.549976,127.0680728
1366527,동작대교 공영주차장(시),용산구 용산동6가 69-11,서울특별시 용산구 용산동6가 69-11,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),88,Y,유료,N,야간 미개방,800,2200,800,2200,800,2200,2022-07-25 9:30,N,무료,N,무료,70000,,120,5,120,5,0,0,0,0,,37.518577,126.983287
1366575,망원동 공영주차장(시),마포구 망원동 478-10,서울특별시 마포구 망원동 478-10,NW,노외 주차장,1,시간제 주차장,02-300-5053,0,미연계중,21,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2021-12-16 10:42,N,무료,N,무료,,,150,5,,,0,0,0,0,,,
1366576,개화역 공영주차장(시),강서구 개화동 664-0,서울특별시 강서구 개화동 664-0,NW,노외 주차장,1,시간제 주차장,02-2290-6312,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),483,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 16:53,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.57798421,126.7982122
1366590,신대방역 공영주차장(시),관악구 신림동 498-0,서울특별시 관악구 신림동 498-0,NW,노외 주차장,1,시간제 주차장,02-2290-6144,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),60,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2022-11-08 18:06,N,무료,N,무료,140000,,260,5,260,5,0,0,0,0,,37.48830327,126.9145228
1366593,구로디지털단지역(상) 공영주차장(시),관악구 신림동 1677-5,서울특별시 관악구 신림동 1677-5,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),31,Y,유료,N,야간 미개방,800,2100,800,2100,800,2100,2021-10-07 15:32,N,무료,N,무료,140000,,260,5,260,5,0,0,0,0,0,37.48481135,126.9032339
1366600,학여울 공영주차장(시),강남구 대치동 514-1,서울특별시 강남구 대치동 514-1,NW,노외 주차장,1,시간제 주차장,02-3405-4074,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),180,Y,유료,N,야간 미개방,500,100,500,100,500,100,2022-08-17 15:53,N,무료,N,무료,140000,,260,5,260,5,0,0,0,0,0,37.49705092,127.0723954
1366602,일원터널 공영주차장(시),강남구 일원동 722-1,서울특별시 강남구 일원동 722-1,NW,노외 주차장,1,시간제 주차장,02-2290-6449,0,미연계중,11,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2021-10-07 13:05,N,무료,N,무료,70000,,130,5,130,5,0,0,0,0,0,37.48285728,127.079372
1366624,창동역(서) 공영주차장(시),도봉구 창동 330-0,서울특별시 도봉구 창동 330-0,NW,노외 주차장,1,시간제 주차장,02-1688-1054,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),107,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-06 15:55,N,무료,N,무료,140000,,260,5,260,5,0,0,0,0,0,37.65237042,127.0456768
1366789,청암공영주차장(무인)(구),강북구 미아동 791-1694,서울특별시 강북구 미아동 791-1694,NW,노외 주차장,1,시간제 주차장,02-무인,0,미연계중,47,N,무료,N,야간 미개방,0,0,0,0,0,0,2019-06-10 9:32,Y,유료,Y,유료,60000,,0,0,0,0,0,0,0,0,0,37.62472117,127.0153864
1366790,은혜공영주차장(무인)(구),강북구 미아동 791-1049,서울특별시 강북구 미아동 791-1049,NW,노외 주차장,1,시간제 주차장,,0,미연계중,20,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-18 17:52,N,무료,N,무료,60000,,150,5,150,5,0,0,0,0,10000,37.62796164,127.0169995
1366791,송천동공영주차장(구),강북구 미아동 439-138,서울특별시 강북구 미아동 439-138,NW,노외 주차장,1,시간제 주차장,02-944-3049,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),59,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-18 17:36,N,무료,N,무료,60000,,150,5,150,5,0,0,0,0,10000,37.61458475,127.0251644
1366792,수유일공원공영주차장(구),강북구 수유동 605-407,서울특별시 강북구 수유동 605-407,NW,노외 주차장,1,시간제 주차장,02-944-3042,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),91,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:24,N,무료,N,무료,100000,,200,5,200,5,0,0,0,0,10000,37.63061186,127.0174307
1366793,번2동 공영주차장(무인)(구),강북구 번동 148-140,서울특별시 강북구 번동 148-140,NW,노외 주차장,1,시간제 주차장,02)944-3025,0,미연계중,20,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-07-19 13:11,Y,유료,Y,유료,60000,,0,0,0,0,0,0,0,0,0,37.62683533,127.0367553
1366794,미아동공영주차장(구),강북구 미아동 222-100,서울특별시 강북구 미아동 222-100,NW,노외 주차장,1,시간제 주차장,02-944-3048,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),155,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-18 17:32,N,무료,N,무료,80000,,150,5,150,5,0,0,0,0,10000,37.6285679,127.0223596
1366795,수유동쌈지마당공영주차장(구),강북구 수유동 612-6,서울특별시 강북구 수유동 612-6,NW,노외 주차장,1,시간제 주차장,,0,미연계중,19,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:35,N,무료,N,무료,150000,,250,5,250,5,0,0,0,0,15000,,
1366869,당곡중학교공영 (지하주차장)(구),관악구 봉천동 682-0,서울특별시 관악구 봉천동 682-0,NW,노외 주차장,3,시간제 + 거주자 주차장,02-2081-2675,0,미연계중,159,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:38,N,무료,N,무료,0,,50,5,50,5,0,0,0,0,,,
1366903,석계역 공영주차장(시),노원구 월계동 50-9,서울특별시 노원구 월계동 50-9,NW,노외 주차장,1,시간제 주차장,02-1688-1054,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),70,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-10-12 17:25,N,무료,N,무료,140000,,260,5,260,5,0,0,0,0,,37.615292,127.062997
1367120,동구로 공영주차장(시),구로구 구로동 94-1,서울특별시 구로구 구로동 94-1,NW,노외 주차장,1,시간제 주차장,02-3405-4086,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),71,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2022-11-23 18:15,N,무료,N,무료,140000,,320,5,320,5,0,0,0,0,0,37.49510602,126.8918616
1367218,한마음주차장(구),양천구 목동 914-5,서울특별시 양천구 목동 914-5,NW,노외 주차장,1,시간제 주차장,070-7119-2575,0,미연계중,553,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2022-08-01 15:46,N,무료,N,무료,70000,,150,5,150,5,0,0,0,0,,,
1367264,적선동 주차장(시),종로구 적선동 140-0,서울특별시 종로구 적선동 140-0,NW,노외 주차장,4,버스전용 주차장,02-2264-4895,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),28,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2023-09-26 10:45,N,무료,N,무료,0,,8100,120,680,5,8100,120,5,680,0,37.57449014,126.9741859
1367564,해군본부앞 공영주차장(시),영등포구 신길동 812-0,서울특별시 영등포구 신길동 812-0,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-07 9:28,N,무료,Y,유료,,1.16E+12,220,5,220,5,0,0,0,0,,37.50428695,126.9210663
1367773,가산동 금천교 공영주차장(시),금천구 가산동 691-3,서울특별시 금천구 가산동 691-3,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2023-10-06 18:11,N,무료,Y,유료,0,1.15E+12,200,5,200,5,0,0,0,0,0,37.4658692,126.8870002
1367792,당산고가밑 공영주차장(시),영등포구 당산동5가 9-15,서울특별시 영등포구 당산동5가 9-15,NS,노상 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2021-10-07 15:37,N,무료,Y,유료,,1.16E+12,260,5,260,5,0,0,0,0,,37.53261905,126.9008675
1367804,을지로 공영주차장(시),중구 을지로3가 282-8,서울특별시 중구 을지로3가 282-8,NS,노상 주차장,1,시간제 주차장,02-2274-2009,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2022-09-30 18:33,N,무료,Y,유료,,1.11E+12,750,5,750,5,0,0,0,0,,37.56638237,126.9911763
1368504,연신중학교지하공동주차장(구),은평구 불광동 400-4,서울특별시 은평구 불광동 400-4,NW,노외 주차장,1,시간제 주차장,,0,미연계중,137,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2019-06-10 9:38,N,무료,N,무료,70000,,100,5,100,5,0,0,0,0,,37.6232864,126.9250857
1368524,구청앞(구),강북구 수유동 191-1,서울특별시 강북구 수유동 191-1,NS,노상 주차장,3,시간제 + 거주자 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 9:58,N,무료,N,무료,100000,1.13E+12,250,5,250,5,0,0,0,0,15000,37.63907824,127.0255873
1368749,신길5동 공영(구),영등포구 신길동 400-1,서울특별시 영등포구 신길동 400-1,NW,노외 주차장,1,시간제 주차장,02-2677-1401,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),26,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-06-30 16:03,N,무료,N,무료,140000,,150,5,150,5,0,0,0,0,0,37.5022256,126.9048131
1368955,남산공원 소월로 관광버스전용 주차장(시),중구 남대문로5가 450-0,서울특별시 중구 남대문로5가 450-0,NS,노상 주차장,4,버스전용 주차장,02-2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-08-01 15:26,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.5542102,126.9786709
1369476,탑골공원 관광버스전용 주차장(시),종로구 종로2가 38-4,서울특별시 종로구 종로2가 38-4,NS,노상 주차장,4,버스전용 주차장,02)2290-6449,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),1,N,무료,N,야간 미개방,0,0,0,0,0,0,2023-09-27 10:47,Y,유료,Y,유료,0,1.11E+12,0,0,0,0,0,0,0,0,0,37.57134087,126.9877628
1370001,청계산근린광장(구),서초구 원지동 355-1,서울특별시 서초구 원지동 355-1,NW,노외 주차장,1,시간제 주차장,02-577-1055,0,미연계중,89,Y,유료,N,야간 미개방,900,1800,900,1800,900,1800,2019-06-10 9:37,N,무료,N,무료,0,,200,10,200,10,0,0,0,0,6000,,
1370100,강일동 주차장(구),강동구 강일동 665-4,서울특별시 강동구 강일동 665-4,NW,노외 주차장,1,시간제 주차장,02-427-6147,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),90,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-05-16 10:02,N,무료,N,무료,80000,,150,5,150,5,0,0,0,0,,37.565988,127.172313
1370269,이경시장 공영주차장(구),동대문구 이문동 86-52,서울특별시 동대문구 이문동 86-52,NS,노상 주차장,1,시간제 주차장,,0,미연계중,1,Y,유료,N,야간 미개방,900,1900,900,1500,0,0,2019-06-10 9:59,N,무료,Y,유료,120000,1.12E+12,500,10,500,10,0,0,0,0,36000,37.5960143,127.065388
1370637,번동 햇살 주차장(구),강북구 번동 148-380,서울특별시 강북구 번동 148-380,NW,노외 주차장,1,시간제 주차장,02-944-3044,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),187,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-19 13:12,N,무료,N,무료,60000,,150,5,150,5,0,0,0,0,10000,37.62509512,127.0334319
1370857,봉수대공영주차장(구),중랑구 신내동 12-2,서울특별시 중랑구 신내동 12-2,NW,노외 주차장,1,시간제 주차장,02-438-8271,0,미연계중,31,Y,유료,N,야간 미개방,800,1700,0,0,0,0,2019-06-10 9:38,Y,유료,Y,유료,,,150,5,150,5,0,0,0,0,3000,37.61638404,127.1123001
1371689,양천사회단체봉사센터(구),양천구 목동 905-29,서울특별시 양천구 목동 905-29,NW,노외 주차장,1,시간제 주차장,02-2644-1384,0,미연계중,20,Y,유료,N,야간 미개방,900,1900,0,0,0,0,2020-09-02 11:52,Y,유료,Y,유료,70000,,150,5,150,5,0,0,0,0,9000,,
1371690,목동타운홀(구),양천구 목동 905-21,서울특별시 양천구 목동 905-21,NW,노외 주차장,1,시간제 주차장,02-2644-1384,0,미연계중,25,Y,유료,N,야간 미개방,900,1900,0,0,0,0,2020-09-02 11:51,Y,유료,Y,유료,70000,,150,5,150,5,0,0,0,0,9000,37.53292894,126.8768775
1372128,마천동 3공영주차장(구),송파구 마천동 128-4,서울특별시 송파구 마천동 128-4,NW,노외 주차장,1,시간제 주차장,02-430-6790,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),47,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-09-12 17:39,N,무료,N,무료,75000,,100,5,100,5,0,0,0,0,,37.49615427,127.1498486
1372154,문정 공영주차장(구),송파구 문정동 2-5,서울특별시 송파구 문정동 2-5,NW,노외 주차장,1,시간제 주차장,02-407-1500,0,미연계중,101,Y,유료,N,야간 미개방,600,2100,600,2100,600,2100,2019-06-10 9:39,N,무료,N,무료,50000,,100,5,100,5,0,0,0,0,0,37.49122464,127.1346929
1372454,대림노외 공영주차장(시),구로구 구로동 120-5,서울특별시 구로구 구로동 120-5,NW,노외 주차장,1,시간제 주차장,,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),93,Y,유료,N,야간 미개방,900,1900,900,1900,900,1900,2023-04-13 17:35,N,무료,N,무료,140000,,260,5,260,5,0,0,0,0,,37.4928472,126.8943315
1372873,도봉산역 공영주차장(시),도봉구 도봉동 288-19,서울특별시 도봉구 도봉동 288-19,NW,노외 주차장,1,시간제 주차장,02)2290-6047 ,1,현재~20분이내 연계데이터 존재(현재 주차대수 표현),358,Y,유료,N,야간 미개방,0,2400,0,2400,0,2400,2023-07-25 11:54,N,무료,N,무료,91000,,170,5,170,5,0,0,0,0,0,37.68972069,127.0448386
